直播ID,用户ID,时间,动作
6946455506730928909,89808642479,2021-04-02-16-16-02,点赞
6946455506730928909,89808642479,2021-04-02-16-16-06,点赞
6946455506730928909,89808642479,2021-04-02-16-16-10,点赞
6946455506730928909,89808642479,2021-04-02-16-16-10,点赞
6946455506730928909,89808642479,2021-04-02-16-16-14,点赞
6946455506730928909,89808642479,2021-04-02-16-16-14,点赞
6946455506730928909,89808642479,2021-04-02-16-16-18,点赞
6946455506730928909,89808642479,2021-04-02-16-16-18,点赞
6946455506730928909,89808642479,2021-04-02-16-16-23,点赞
6946455506730928909,89808642479,2021-04-02-16-16-23,点赞
6946455506730928909,89808642479,2021-04-02-16-16-27,点赞
6946455506730928909,89808642479,2021-04-02-16-16-27,点赞
6946455506730928909,89808642479,2021-04-02-16-16-31,点赞
6946455506730928909,89808642479,2021-04-02-16-16-43,点赞
6946455506730928909,89808642479,2021-04-02-16-16-48,点赞
6946455506730928909,89808642479,2021-04-02-16-16-48,点赞
6946455506730928909,89808642479,2021-04-02-16-16-52,点赞
6946455506730928909,89808642479,2021-04-02-16-16-52,点赞
6946455506730928909,89808642479,2021-04-02-16-16-56,点赞
6946455506730928909,89808642479,2021-04-02-16-16-56,点赞
6946455506730928909,89808642479,2021-04-02-16-17-00,点赞
6946455506730928909,89808642479,2021-04-02-16-17-00,点赞
6946455506730928909,89808642479,2021-04-02-16-17-04,点赞
6946455506730928909,89808642479,2021-04-02-16-17-04,点赞
6946455506730928909,89808642479,2021-04-02-16-17-09,点赞
6946455506730928909,89808642479,2021-04-02-16-17-09,点赞
6946455506730928909,89808642479,2021-04-02-16-17-13,点赞
6946455506730928909,89808642479,2021-04-02-16-17-13,点赞
6946455506730928909,89808642479,2021-04-02-16-17-17,点赞
6946455506730928909,89808642479,2021-04-02-16-17-17,点赞
6946455506730928909,89808642479,2021-04-02-16-17-21,点赞
6946455506730928909,89808642479,2021-04-02-16-17-21,点赞
6946455506730928909,89808642479,2021-04-02-16-17-25,点赞
6946455506730928909,89808642479,2021-04-02-16-17-25,点赞
6946455506730928909,89808642479,2021-04-02-16-17-25,点赞
6946455506730928909,89808642479,2021-04-02-16-18-28,点赞
6946455506730928909,89808642479,2021-04-02-16-18-28,点赞
6946455506730928909,89808642479,2021-04-02-16-18-28,点赞
6946455506730928909,89808642479,2021-04-02-16-18-32,点赞
6946455506730928909,89808642479,2021-04-02-16-18-32,点赞
6946455506730928909,89808642479,2021-04-02-16-18-36,点赞
6946455506730928909,89808642479,2021-04-02-16-18-36,点赞
6946455506730928909,89808642479,2021-04-02-16-18-40,点赞
6946455506730928909,89808642479,2021-04-02-16-18-40,点赞
6946455506730928909,89808642479,2021-04-02-16-18-44,点赞
6946455506730928909,89808642479,2021-04-02-16-18-44,点赞
6946455506730928909,89808642479,2021-04-02-16-18-49,点赞
6946455506730928909,89808642479,2021-04-02-16-18-53,点赞
6946455506730928909,89808642479,2021-04-02-16-18-57,点赞
6946455506730928909,89808642479,2021-04-02-16-19-26,点赞
6946455506730928909,89808642479,2021-04-02-16-19-43,点赞
6946455506730928909,89808642479,2021-04-02-16-19-43,点赞
6946455506730928909,89808642479,2021-04-02-16-19-59,点赞
6946455506730928909,89808642479,2021-04-02-16-19-59,点赞
6946455506730928909,89808642479,2021-04-02-16-21-43,点赞
6946455506730928909,89808642479,2021-04-02-16-21-43,点赞
6946455506730928909,89808642479,2021-04-02-16-21-59,弹幕: 再看看迈腾
6946455506730928909,89808642479,2021-04-02-16-22-03,点赞
6946455506730928909,89808642479,2021-04-02-16-22-08,点赞
6946455506730928909,89815068477,2021-04-02-16-07-35,进入直播间
6946455506730928909,89910029051,2021-04-02-15-55-17,进入直播间
6946455506730928909,89939629691,2021-04-02-16-21-59,进入直播间
6946455506730928909,90107578881,2021-04-02-16-20-04,进入直播间
6946455506730928909,90144296415,2021-04-02-16-15-12,进入直播间
6946455506730928909,909993103858987,2021-04-02-16-00-15,进入直播间
6946455506730928909,91651131825,2021-04-02-16-10-42,进入直播间
6946455506730928909,91677119402,2021-04-02-16-00-32,进入直播间
6946455506730928909,91704647143,2021-04-02-16-15-54,进入直播间
6946455506730928909,91742871570,2021-04-02-16-01-14,进入直播间
6946455506730928909,91758259372,2021-04-02-16-12-34,进入直播间
6946455506730928909,91818819210,2021-04-02-16-06-12,进入直播间
6946455506730928909,91862300046,2021-04-02-16-11-28,进入直播间
6946455506730928909,918810916557373,2021-04-02-15-59-42,进入直播间
6946455506730928909,918820573942123,2021-04-02-16-20-57,进入直播间
6946455506730928909,91984768279053,2021-04-02-15-56-48,进入直播间
6946455506730928909,91984768279053,2021-04-02-16-03-56,进入直播间
6946455506730928909,92007078561,2021-04-02-15-55-13,进入直播间
6946455506730928909,92327382560,2021-04-02-16-19-43,进入直播间
6946455506730928909,92334444276,2021-04-02-15-55-21,进入直播间
6946455506730928909,92439764990,2021-04-02-16-08-04,进入直播间
6946455506730928909,92440675412,2021-04-02-15-59-34,进入直播间
6946455506730928909,92458537740,2021-04-02-16-08-50,进入直播间
6946455506730928909,92462180116,2021-04-02-15-59-42,进入直播间
6946455506730928909,92476432467,2021-04-02-16-04-29,进入直播间
6946455506730928909,92503076205,2021-04-02-16-02-24,进入直播间
6946455506730928909,92564497815,2021-04-02-16-12-05,进入直播间
6946455506730928909,92590222175,2021-04-02-16-13-03,进入直播间
6946455506730928909,92633818783,2021-04-02-16-06-03,进入直播间
6946455506730928909,92659283109,2021-04-02-16-16-48,进入直播间
6946455506730928909,92671490750,2021-04-02-16-01-47,进入直播间
6946455506730928909,92677234465,2021-04-02-16-02-49,进入直播间
6946455506730928909,92705419509,2021-04-02-16-01-39,进入直播间
6946455506730928909,92713161225,2021-04-02-16-17-00,进入直播间
6946455506730928909,92753652643,2021-04-02-16-20-45,进入直播间
6946455506730928909,92773689561,2021-04-02-16-00-32,进入直播间
6946455506730928909,92783220359,2021-04-02-16-00-28,进入直播间
6946455506730928909,92813681189,2021-04-02-16-17-25,进入直播间
6946455506730928909,92819119198,2021-04-02-16-06-12,进入直播间
6946455506730928909,92819140836,2021-04-02-16-03-52,进入直播间
6946455506730928909,92827861805,2021-04-02-16-20-04,进入直播间
6946455506730928909,92897189669,2021-04-02-16-06-03,进入直播间
6946455506730928909,92911824882,2021-04-02-16-21-18,进入直播间
6946455506730928909,92997834439,2021-04-02-16-19-22,进入直播间
6946455506730928909,93009550262,2021-04-02-16-05-59,进入直播间
6946455506730928909,93031487634,2021-04-02-16-08-46,进入直播间
6946455506730928909,93045327643,2021-04-02-16-11-53,弹幕: 别买 全是各种异响！
6946455506730928909,93045327643,2021-04-02-16-11-36,进入直播间
6946455506730928909,93071973942,2021-04-02-16-10-01,进入直播间
6946455506730928909,93099175285,2021-04-02-16-21-59,进入直播间
6946455506730928909,93186450428,2021-04-02-16-02-03,进入直播间
6946455506730928909,93247957035,2021-04-02-16-18-44,进入直播间
6946455506730928909,93281054950,2021-04-02-16-19-30,进入直播间
6946455506730928909,93291198220,2021-04-02-16-11-28,进入直播间
6946455506730928909,93293746238,2021-04-02-15-58-11,进入直播间
6946455506730928909,93293746238,2021-04-02-16-15-20,进入直播间
6946455506730928909,93301933728,2021-04-02-16-14-27,进入直播间
6946455506730928909,93349570193,2021-04-02-16-21-22,进入直播间
6946455506730928909,93380829804,2021-04-02-16-20-49,进入直播间
6946455506730928909,93396229436,2021-04-02-16-00-57,进入直播间
6946455506730928909,93399989533,2021-04-02-16-02-12,进入直播间
6946455506730928909,93405969331,2021-04-02-16-09-57,进入直播间
6946455506730928909,93416168178,2021-04-02-16-04-08,进入直播间
6946455506730928909,93564962532,2021-04-02-16-03-10,进入直播间
6946455506730928909,93609093958,2021-04-02-16-07-35,进入直播间
6946455506730928909,93611026654,2021-04-02-16-05-59,进入直播间
6946455506730928909,93635894960,2021-04-02-15-54-36,进入直播间
6946455506730928909,93693800145,2021-04-02-16-14-51,进入直播间
6946455506730928909,93813635729,2021-04-02-16-06-49,进入直播间
6946455506730928909,93947986690,2021-04-02-16-00-49,进入直播间
6946455506730928909,93982050752,2021-04-02-16-06-08,进入直播间
6946455506730928909,94001665259,2021-04-02-16-06-58,进入直播间
6946455506730928909,94014238027,2021-04-02-16-02-16,进入直播间
6946455506730928909,94059487350,2021-04-02-16-03-10,进入直播间
6946455506730928909,94091768828,2021-04-02-16-01-30,进入直播间
6946455506730928909,94124703642,2021-04-02-15-57-59,进入直播间
6946455506730928909,94134971860,2021-04-02-16-02-29,进入直播间
6946455506730928909,94157667042,2021-04-02-16-22-33,进入直播间
6946455506730928909,94192203049,2021-04-02-16-03-27,进入直播间
6946455506730928909,94192203049,2021-04-02-16-06-08,进入直播间
6946455506730928909,94212575067,2021-04-02-16-10-46,进入直播间
6946455506730928909,94213145417,2021-04-02-15-54-36,进入直播间
6946455506730928909,94231673835,2021-04-02-16-06-12,进入直播间
6946455506730928909,94264918402,2021-04-02-15-56-32,弹幕: 速腾中配多少米
6946455506730928909,94272663516,2021-04-02-16-01-05,进入直播间
6946455506730928909,94296349002,2021-04-02-15-57-42,进入直播间
6946455506730928909,94359916763,2021-04-02-15-55-05,进入直播间
6946455506730928909,94377299214,2021-04-02-16-05-59,进入直播间
6946455506730928909,94383446818,2021-04-02-15-57-13,进入直播间
6946455506730928909,94436575154,2021-04-02-15-56-57,进入直播间
6946455506730928909,94474632203,2021-04-02-16-07-10,进入直播间
6946455506730928909,94487429852,2021-04-02-16-22-20,进入直播间
6946455506730928909,94505081618,2021-04-02-16-01-59,进入直播间
6946455506730928909,945195201870132,2021-04-02-16-06-20,进入直播间
6946455506730928909,94534895188,2021-04-02-16-00-24,进入直播间
6946455506730928909,94556894950,2021-04-02-16-09-02,进入直播间
6946455506730928909,94570146853,2021-04-02-16-06-28,进入直播间
6946455506730928909,94631602968,2021-04-02-15-59-01,进入直播间
6946455506730928909,94631602968,2021-04-02-16-01-35,进入直播间
6946455506730928909,94663604192,2021-04-02-16-12-18,进入直播间
6946455506730928909,94697491003,2021-04-02-15-57-46,进入直播间
6946455506730928909,94955423824,2021-04-02-16-10-17,进入直播间
6946455506730928909,950406910058023,2021-04-02-16-00-28,进入直播间
6946455506730928909,95140781324,2021-04-02-16-20-53,进入直播间
6946455506730928909,95151317818,2021-04-02-15-58-48,进入直播间
6946455506730928909,95240344043,2021-04-02-16-09-19,进入直播间
6946455506730928909,95358342470,2021-04-02-16-08-04,进入直播间
6946455506730928909,95358342470,2021-04-02-16-12-34,进入直播间
6946455506730928909,95358856837,2021-04-02-15-59-34,进入直播间
6946455506730928909,954007122870627,2021-04-02-15-58-28,进入直播间
6946455506730928909,95429366392,2021-04-02-15-58-53,进入直播间
6946455506730928909,95444413181,2021-04-02-16-18-28,进入直播间
6946455506730928909,95451840371,2021-04-02-16-04-29,进入直播间
6946455506730928909,95478747722,2021-04-02-15-56-32,进入直播间
6946455506730928909,95605764426,2021-04-02-16-06-08,进入直播间
6946455506730928909,95655563995,2021-04-02-15-55-09,进入直播间
6946455506730928909,95671521799,2021-04-02-16-10-26,进入直播间
6946455506730928909,95725296267,2021-04-02-15-55-21,进入直播间
6946455506730928909,95732742486,2021-04-02-16-04-21,进入直播间
6946455506730928909,95732742486,2021-04-02-16-06-24,进入直播间
6946455506730928909,95732742486,2021-04-02-16-07-31,进入直播间
6946455506730928909,95732742486,2021-04-02-16-15-29,进入直播间
6946455506730928909,95748802234,2021-04-02-16-03-10,进入直播间
6946455506730928909,95775633669,2021-04-02-16-00-57,进入直播间
6946455506730928909,95853105702,2021-04-02-16-04-25,进入直播间
6946455506730928909,95864043589,2021-04-02-16-00-28,进入直播间
6946455506730928909,95865682231,2021-04-02-16-09-48,进入直播间
6946455506730928909,95874942600,2021-04-02-16-01-59,进入直播间
6946455506730928909,95875576203,2021-04-02-16-22-16,进入直播间
6946455506730928909,95916260828,2021-04-02-15-59-01,进入直播间
6946455506730928909,95919898373,2021-04-02-16-01-39,进入直播间
6946455506730928909,95920194495,2021-04-02-16-02-12,进入直播间
6946455506730928909,95921869594,2021-04-02-15-57-38,进入直播间
6946455506730928909,95932437034,2021-04-02-16-22-41,进入直播间
6946455506730928909,95944900282,2021-04-02-15-58-03,进入直播间
6946455506730928909,95945122584,2021-04-02-16-05-59,进入直播间
6946455506730928909,95988483405,2021-04-02-16-21-01,进入直播间
6946455506730928909,96003587901,2021-04-02-16-15-58,进入直播间
6946455506730928909,96018467809,2021-04-02-16-06-28,进入直播间
6946455506730928909,96018617604,2021-04-02-16-02-16,进入直播间
6946455506730928909,96065322951,2021-04-02-16-06-08,进入直播间
6946455506730928909,96071010621,2021-04-02-16-12-30,进入直播间
6946455506730928909,96224871952,2021-04-02-16-03-48,进入直播间
6946455506730928909,96254565419,2021-04-02-16-21-22,进入直播间
6946455506730928909,96310669349,2021-04-02-16-11-49,进入直播间
6946455506730928909,96351324585,2021-04-02-16-19-05,进入直播间
6946455506730928909,96351969190,2021-04-02-16-11-32,进入直播间
6946455506730928909,96362423246,2021-04-02-16-04-33,进入直播间
6946455506730928909,96385340200,2021-04-02-16-01-14,进入直播间
6946455506730928909,96388408732,2021-04-02-15-54-44,进入直播间
6946455506730928909,96390970259,2021-04-02-16-03-48,进入直播间
6946455506730928909,96448149015,2021-04-02-16-02-29,进入直播间
6946455506730928909,96464386169,2021-04-02-16-18-53,进入直播间
6946455506730928909,96513209358,2021-04-02-16-10-30,进入直播间
6946455506730928909,96521156120,2021-04-02-16-09-44,进入直播间
6946455506730928909,96540533830,2021-04-02-16-03-39,进入直播间
6946455506730928909,96616862869,2021-04-02-15-55-30,进入直播间
6946455506730928909,96623863996,2021-04-02-16-18-44,进入直播间
6946455506730928909,96631605533,2021-04-02-16-16-27,进入直播间
6946455506730928909,96631605533,2021-04-02-16-19-51,进入直播间
6946455506730928909,96632793447,2021-04-02-16-01-26,进入直播间
6946455506730928909,96651234884,2021-04-02-16-02-45,进入直播间
6946455506730928909,96653942864,2021-04-02-16-09-31,进入直播间
6946455506730928909,96654412409,2021-04-02-16-00-44,进入直播间
6946455506730928909,96664561208,2021-04-02-15-59-09,进入直播间
6946455506730928909,96674995737,2021-04-02-16-02-49,进入直播间
6946455506730928909,96710228576,2021-04-02-16-06-37,进入直播间
6946455506730928909,96811156506,2021-04-02-16-12-01,进入直播间
6946455506730928909,96820540765,2021-04-02-15-56-32,进入直播间
6946455506730928909,96823767810,2021-04-02-16-07-10,进入直播间
6946455506730928909,96828275039,2021-04-02-16-06-16,进入直播间
6946455506730928909,96869798143,2021-04-02-16-21-43,进入直播间
6946455506730928909,96887575514,2021-04-02-16-06-03,进入直播间
6946455506730928909,96916882437,2021-04-02-16-13-07,进入直播间
6946455506730928909,96967496661,2021-04-02-16-15-00,进入直播间
6946455506730928909,96986382901,2021-04-02-16-20-16,进入直播间
6946455506730928909,97043848146,2021-04-02-16-00-49,进入直播间
6946455506730928909,97046301771,2021-04-02-16-19-14,进入直播间
6946455506730928909,97059341516,2021-04-02-16-17-25,进入直播间
